full_address,latitude,longitude
"JURONG WEST, JURONG WEST ST 65, block 619, Singapore",1.3413873,103.6998224
"BUKIT MERAH, TAMAN HO SWEE, block 18, Singapore",1.288142,103.8310465
"ANG MO KIO, ANG MO KIO AVE 10, block 472, Singapore",1.3631604,103.858121
"BUKIT MERAH, BT PURMEI RD, block 112, Singapore",1.2745295,103.8259281
"BUKIT BATOK, BT BATOK ST 21, block 293B, Singapore",1.3460408,103.7542905
"CHOA CHU KANG, TECK WHYE LANE, block 118, Singapore",1.3798511,103.7505499
"BUKIT BATOK, BT BATOK WEST AVE 5, block 389, Singapore",1.3655308,103.752092
"GEYLANG, CIRCUIT RD, block 17B, Singapore",1.3299984,103.8891837
"JURONG WEST, JURONG WEST ST 93, block 989D, Singapore",1.3357932,103.6954443
"CENTRAL AREA, BAIN ST, block 233, Singapore",1.2967926,103.8540468
"HOUGANG, UPP SERANGOON CRES, block 475C, Singapore",1.3754551,103.8999413
"PASIR RIS, PASIR RIS ST 51, block 525A, Singapore",1.3693179,103.9473468
"GEYLANG, PAYA LEBAR WAY, block 121, Singapore",1.3219839,103.8827763
"GEYLANG, EUNOS CRES, block 11, Singapore",1.3221218,103.9043506
"PUNGGOL, EDGEDALE PLAINS, block 662A, Singapore",1.4020676,103.9184646
"SERANGOON, SERANGOON CTRL, block 414, Singapore",1.3487296,103.8744161
"PUNGGOL, PUNGGOL PL, block 209C, Singapore",1.3992688,103.9008497
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 445, Singapore",1.3820649,103.7371982
"BUKIT MERAH, TELOK BLANGAH DR, block 47, Singapore",1.2720806,103.8101053
"YISHUN, YISHUN ST 61, block 609, Singapore",1.4210554,103.8360951
"CENTRAL AREA, CANTONMENT RD, block 1A, Singapore",1.2779001,103.8408656
"JURONG EAST, JURONG EAST ST 21, block 238, Singapore",1.3407045,103.740534
"BUKIT BATOK, BT BATOK ST 21, block 293A, Singapore",1.3459539,103.7549535
"BUKIT TIMAH, TOH YI DR, block 12, Singapore",1.3384038,103.7726528
"JURONG WEST, JURONG WEST ST 52, block 520, Singapore",1.3461526,103.7179156
"SEMBAWANG, MONTREAL DR, block 504B, Singapore",1.450995,103.8233177
"BUKIT PANJANG, SEGAR RD, block 465, Singapore",1.3872461,103.772633
"QUEENSTOWN, CLARENCE LANE, block 130, Singapore",1.2924028,103.8140398
"KALLANG/WHAMPOA, UPP BOON KENG RD, block 8C, Singapore",1.3131801,103.8707602
"PUNGGOL, EDGEDALE PLAINS, block 683B, Singapore",1.4046522,103.9149243
"BEDOK, BEDOK RESERVOIR RD, block 621, Singapore",1.3346146,103.9167618
"SENGKANG, RIVERVALE DR, block 121B, Singapore",1.386451,103.9048408
"BUKIT MERAH, DEPOT RD, block 103B, Singapore",1.2808119,103.8130737
"PASIR RIS, CHANGI VILLAGE RD, block 5, Singapore",1.388509,103.9870326
"SENGKANG, ANCHORVALE RD, block 317B, Singapore",1.3940408,103.8883023
"SENGKANG, COMPASSVALE LINK, block 275A, Singapore",1.3829281,103.8946972
"CHOA CHU KANG, CHOA CHU KANG ST 52, block 571, Singapore",1.3939454,103.7449226
"SENGKANG, ANCHORVALE RD, block 326C, Singapore",1.3957547,103.8879833
"JURONG WEST, JURONG WEST CTRL 1, block 691, Singapore",1.3418629,103.7063375
"SERANGOON, SERANGOON NTH AVE 4, block 519, Singapore",1.3646834,103.8722097
"TAMPINES, TAMPINES ST 82, block 854, Singapore",1.3529469,103.9366982
"BISHAN, SIN MING AVE, block 445, Singapore",1.3587129,103.8316419
"BEDOK, BEDOK RESERVOIR VIEW, block 774, Singapore",1.3365111,103.9368316
"SENGKANG, RIVERVALE CRES, block 183B, Singapore",1.391138,103.9083519
"PASIR RIS, PASIR RIS ST 11, block 115, Singapore",1.3686121,103.9552336
"WOODLANDS, WOODLANDS ST 83, block 858, Singapore",1.4405282,103.794521
"WOODLANDS, WOODLANDS ST 31, block 312, Singapore",1.430703,103.7755899
"BUKIT BATOK, BT BATOK EAST AVE 5, block 251, Singapore",1.3507251,103.7574975
"JURONG EAST, JURONG EAST ST 21, block 288E, Singapore",1.3402728,103.7434942
"SEMBAWANG, SEMBAWANG DR, block 479, Singapore",1.4526553,103.8156302
"PASIR RIS, PASIR RIS ST 21, block 206, Singapore",1.3663419,103.9628364
"JURONG WEST, JURONG WEST ST 81, block 824, Singapore",1.3463957,103.693911
"PUNGGOL, PUNGGOL RD, block 603C, Singapore",1.4034445,103.9079813
"CLEMENTI, CLEMENTI AVE 3, block 428, Singapore",1.3125545,103.7632083
"TAMPINES, TAMPINES AVE 5, block 937, Singapore",1.3470838,103.9414455
"TOA PAYOH, LOR 1A TOA PAYOH, block 139B, Singapore",1.3367855,103.8439944
"QUEENSTOWN, DAWSON RD, block 86, Singapore",1.2956741,103.8103377
"SENGKANG, FERNVALE RD, block 435C, Singapore",1.393486,103.876906
"TOA PAYOH, POTONG PASIR AVE 1, block 101, Singapore",1.3332085,103.8683714
"QUEENSTOWN, GHIM MOH RD, block 3, Singapore",1.31208,103.7872156
"YISHUN, YISHUN ST 51, block 505B, Singapore",1.4192544,103.8448706
"SEMBAWANG, CANBERRA WALK, block 108B, Singapore",1.4482237,103.8320072
"ANG MO KIO, ANG MO KIO AVE 5, block 602, Singapore",1.3807446,103.8353497
"BUKIT MERAH, TELOK BLANGAH CRES, block 12, Singapore",1.2771956,103.8196789
"TAMPINES, TAMPINES ST 23, block 214, Singapore",1.3546706,103.9535571
"BEDOK, BEDOK NTH RD, block 116, Singapore",1.3309759,103.9380791
"SENGKANG, RIVERVALE WALK, block 104, Singapore",1.3823776,103.9007147
"SENGKANG, SENGKANG CTRL, block 271A, Singapore",1.3859812,103.8947496
"HOUGANG, HOUGANG ST 32, block 376B, Singapore",1.3640633,103.8934844
"CHOA CHU KANG, CHOA CHU KANG NTH 5, block 763, Singapore",1.3930155,103.7484452
"PUNGGOL, PUNGGOL WAY, block 260A, Singapore",1.404923,103.8968404
"CLEMENTI, CLEMENTI WEST ST 2, block 729, Singapore",1.3050799,103.7634489
"CHOA CHU KANG, CHOA CHU KANG CRES, block 675, Singapore",1.4014368,103.7460597
"SEMBAWANG, CANBERRA RD, block 303, Singapore",1.4446355,103.8223512
"BUKIT PANJANG, FAJAR RD, block 439, Singapore",1.3830876,103.7704497
"JURONG WEST, JURONG WEST ST 93, block 990C, Singapore",1.3353983,103.695164
"BEDOK, BEDOK STH AVE 2, block 9, Singapore",1.3212599,103.933205
"CLEMENTI, CLEMENTI WEST ST 2, block 716, Singapore",1.3022629,103.7628803
"YISHUN, YISHUN AVE 11, block 445, Singapore",1.4232081,103.844655
"TAMPINES, TAMPINES ST 84, block 882, Singapore",1.3519633,103.9335049
"ANG MO KIO, ANG MO KIO AVE 10, block 439, Singapore",1.3663534,103.8533096
"YISHUN, YISHUN RING RD, block 677A, Singapore",1.4220127,103.8430131
"QUEENSTOWN, MEI LING ST, block 157, Singapore",1.2930056,103.8035591
"WOODLANDS, WOODLANDS ST 13, block 150, Singapore",1.4353334,103.7736799
"TOA PAYOH, LOR 1 TOA PAYOH, block 163, Singapore",1.3320706,103.8440377
"BUKIT BATOK, BT BATOK ST 22, block 296B, Singapore",1.3436237,103.747199
"ANG MO KIO, ANG MO KIO AVE 8, block 704, Singapore",1.3704271,103.8472324
"SERANGOON, LOR LEW LIAN, block 2, Singapore",1.3504547,103.8751866
"TAMPINES, TAMPINES ST 91, block 925, Singapore",1.3463604,103.9409712
"CHOA CHU KANG, CHOA CHU KANG CRES, block 673A, Singapore",1.4011897,103.7473785
"SERANGOON, SERANGOON AVE 4, block 217, Singapore",1.3576532,103.8720815
"JURONG WEST, JURONG WEST ST 52, block 517A, Singapore",1.3453476,103.7212627
"BISHAN, BISHAN ST 22, block 285, Singapore",1.3588914,103.8438555
"YISHUN, YISHUN RING RD, block 342C, Singapore",1.4299749,103.844134
"BISHAN, BISHAN ST 12, block 134, Singapore",1.3454607,103.8520836
"WOODLANDS, WOODLANDS DR 73, block 691A, Singapore",1.4404935,103.8068936
"QUEENSTOWN, GHIM MOH LINK, block 33, Singapore",1.3098439,103.7849188
"BUKIT PANJANG, PETIR RD, block 205, Singapore",1.373364,103.7738827
"JURONG WEST, BOON LAY AVE, block 186, Singapore",1.3455808,103.7113271
"BUKIT PANJANG, SENJA RD, block 633B, Singapore",1.3852027,103.7585682
"BUKIT BATOK, BT BATOK ST 21, block 207, Singapore",1.3462541,103.7493629
"SENGKANG, ANCHORVALE LINK, block 333B, Singapore",1.3946011,103.8911913
"PUNGGOL, PUNGGOL WALK, block 308B, Singapore",1.4073006,103.8999711
"TAMPINES, TAMPINES ST 45, block 494H, Singapore",1.3636938,103.9550686
"SERANGOON, SERANGOON NTH AVE 4, block 516, Singapore",1.3646834,103.8722097
"SENGKANG, FERNVALE RD, block 453C, Singapore",1.3933832,103.8748604
"GEYLANG, UBI AVE 1, block 346, Singapore",1.32602,103.8996559
"PUNGGOL, PUNGGOL DR, block 632B, Singapore",1.40083,103.913163
"BUKIT MERAH, JLN BT MERAH, block 131, Singapore",1.2801209,103.8283161
"TAMPINES, TAMPINES CTRL 7, block 518B, Singapore",1.3563154,103.9386044
"MARINE PARADE, MARINE CRES, block 29, Singapore",1.3028073,103.9132022
"BEDOK, BEDOK NTH ST 3, block 529, Singapore",1.3256355,103.9295201
"JURONG WEST, HO CHING RD, block 114, Singapore",1.3334256,103.7238236
"QUEENSTOWN, GHIM MOH LINK, block 26, Singapore",1.3083549,103.7856996
"KALLANG/WHAMPOA, WHAMPOA DR, block 101, Singapore",1.3204216,103.8538208
"YISHUN, YISHUN RING RD, block 360, Singapore",1.4277841,103.845774
"WOODLANDS, WOODLANDS DR 71, block 671, Singapore",1.4391334,103.7988502
"GEYLANG, CIRCUIT RD, block 58, Singapore",1.3250111,103.8864451
"TAMPINES, TAMPINES ST 61, block 605C, Singapore",1.3619327,103.9354518
"CLEMENTI, WEST COAST DR, block 506, Singapore",1.3125411,103.7607971
"SENGKANG, RIVERVALE CRES, block 157C, Singapore",1.3950754,103.9004967
"TOA PAYOH, LOR 7 TOA PAYOH, block 3, Singapore",1.3392232,103.8544865
"PASIR RIS, ELIAS RD, block 613, Singapore",1.3751509,103.9413773
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 441, Singapore",1.3832208,103.7397409
"YISHUN, YISHUN ST 81, block 879, Singapore",1.4144505,103.8361663
"TAMPINES, SIMEI ST 2, block 141, Singapore",1.3456554,103.9547751
"GEYLANG, GEYLANG EAST AVE 1, block 133, Singapore",1.3164471,103.8854687
"WOODLANDS, WOODLANDS DR 50, block 890B, Singapore",1.4383194,103.7924778
"JURONG WEST, JURONG WEST ST 92, block 931, Singapore",1.3416411,103.6897776
"YISHUN, YISHUN CTRL, block 320, Singapore",1.4293147,103.8415839
"GEYLANG, SIMS PL, block 53, Singapore",1.3182327,103.8800122
"BISHAN, BISHAN ST 13, block 172, Singapore",1.3473887,103.8533738
"GEYLANG, ALJUNIED CRES, block 112, Singapore",1.3204256,103.8850943
"TOA PAYOH, LOR 4 TOA PAYOH, block 80B, Singapore",1.3353312,103.8496543
"PASIR RIS, PASIR RIS ST 71, block 744, Singapore",1.3776342,103.9351644
"SENGKANG, COMPASSVALE LANE, block 206A, Singapore",1.3866949,103.896686
"ANG MO KIO, ANG MO KIO AVE 10, block 559, Singapore",1.3710214,103.8578536
"TOA PAYOH, LOR 5 TOA PAYOH, block 61, Singapore",1.3363933,103.852082
"BISHAN, BISHAN ST 22, block 262, Singapore",1.3592896,103.8425325
"BUKIT BATOK, BT BATOK ST 25, block 289D, Singapore",1.3435048,103.7592449
"SENGKANG, SENGKANG CTRL, block 271B, Singapore",1.3855866,103.8947479
"JURONG WEST, BOON LAY AVE, block 183D, Singapore",1.3491263,103.7089301
"YISHUN, YISHUN AVE 11, block 430B, Singapore",1.4208548,103.848397
"BISHAN, BISHAN ST 13, block 189, Singapore",1.350252,103.8518345
"SENGKANG, RIVERVALE CRES, block 151, Singapore",1.3923237,103.9056932
"YISHUN, YISHUN ST 81, block 816, Singapore",1.4117698,103.8333055
"JURONG WEST, BOON LAY PL, block 209, Singapore",1.3463061,103.7150333
"JURONG WEST, JURONG WEST ST 52, block 528, Singapore",1.3483286,103.7170188
"BEDOK, BEDOK NTH AVE 1, block 553, Singapore",1.3284637,103.9350757
"BUKIT MERAH, JLN MEMBINA, block 26A, Singapore",1.2830701,103.8260682
"ANG MO KIO, ANG MO KIO AVE 10, block 545, Singapore",1.3732261,103.8563633
"TAMPINES, TAMPINES ST 71, block 734, Singapore",1.3582024,103.9343575
"SENGKANG, FERNVALE LINK, block 418A, Singapore",1.3910702,103.8797687
"TOA PAYOH, LOR 1A TOA PAYOH, block 139A, Singapore",1.3363236,103.8439085
"BUKIT PANJANG, SENJA RD, block 630, Singapore",1.3867338,103.7597825
"SENGKANG, RIVERVALE CRES, block 163A, Singapore",1.3894817,103.908802
"TAMPINES, TAMPINES ST 43, block 494E, Singapore",1.3643858,103.9534516
"JURONG WEST, JURONG WEST ST 64, block 677A, Singapore",1.3459524,103.7045282
"SENGKANG, FERNVALE LINK, block 430B, Singapore",1.3940414,103.8784677
"JURONG WEST, JURONG WEST ST 41, block 469, Singapore",1.3485686,103.7212248
"BEDOK, CHAI CHEE RD, block 807A, Singapore",1.3271511,103.9231451
"YISHUN, YISHUN AVE 4, block 665, Singapore",1.4196869,103.8406695
"BUKIT BATOK, BT BATOK ST 52, block 501, Singapore",1.3515718,103.7550025
"JURONG WEST, TAH CHING RD, block 337A, Singapore",1.3377582,103.7228756
"QUEENSTOWN, DOVER CRES, block 21, Singapore",1.3070288,103.7846116
"YISHUN, YISHUN ST 31, block 336C, Singapore",1.4319106,103.8442391
"BUKIT PANJANG, JELAPANG RD, block 544, Singapore",1.382666,103.76305
"YISHUN, YISHUN RING RD, block 110, Singapore",1.4336611,103.8292839
"TAMPINES, TAMPINES AVE 4, block 806, Singapore",1.3454725,103.9371567
"CHOA CHU KANG, KEAT HONG CL, block 805C, Singapore",1.3726911,103.7437662
"QUEENSTOWN, GHIM MOH RD, block 8, Singapore",1.3105843,103.7876534
"PUNGGOL, PUNGGOL DR, block 619B, Singapore",1.4030323,103.91094
"BUKIT MERAH, CANTONMENT CL, block 11, Singapore",1.2744356,103.8396858
"PUNGGOL, PUNGGOL FIELD, block 270C, Singapore",1.404177,103.898748
"WOODLANDS, MARSILING RISE, block 131, Singapore",1.4384759,103.7785906
"BISHAN, BISHAN ST 13, block 157, Singapore",1.3460428,103.8567001
"SENGKANG, COMPASSVALE CRES, block 286C, Singapore",1.3978351,103.8962053
"BISHAN, BISHAN ST 13, block 171, Singapore",1.3468674,103.8536583
"JURONG WEST, JURONG WEST ST 73, block 747, Singapore",1.3476209,103.6972499
"PASIR RIS, PASIR RIS DR 6, block 451, Singapore",1.3714682,103.957871
"BUKIT PANJANG, JELEBU RD, block 183, Singapore",1.3800056,103.7631773
"YISHUN, YISHUN RING RD, block 450, Singapore",1.422128,103.844128
"GEYLANG, UBI AVE 1, block 344, Singapore",1.3262629,103.8994007
"SENGKANG, RIVERVALE DR, block 186B, Singapore",1.3925955,103.905333
"BEDOK, CHAI CHEE ST, block 50, Singapore",1.3293183,103.9225179
"YISHUN, YISHUN RING RD, block 854, Singapore",1.4166174,103.8374425
"SENGKANG, COMPASSVALE LINK, block 273B, Singapore",1.384547,103.895027
"BUKIT BATOK, BT BATOK WEST AVE 6, block 450A, Singapore",1.3528228,103.7444896
"BUKIT MERAH, TELOK BLANGAH HTS, block 62, Singapore",1.2753463,103.8111461
"CLEMENTI, CLEMENTI AVE 1, block 421, Singapore",1.3091515,103.7685306
"SEMBAWANG, ADMIRALTY DR, block 356B, Singapore",1.449223,103.8173555
"HOUGANG, UPP SERANGOON CRES, block 473A, Singapore",1.3768331,103.9003936
"YISHUN, YISHUN ST 81, block 839, Singapore",1.4159197,103.8336195
"JURONG EAST, JURONG EAST ST 32, block 306, Singapore",1.3461043,103.7352512
"QUEENSTOWN, C'WEALTH DR, block 91, Singapore",1.3007663,103.7993984
"TOA PAYOH, LOR 1A TOA PAYOH, block 138C, Singapore",1.3363635,103.8456043
"YISHUN, YISHUN ST 11, block 130, Singapore",1.4335337,103.8313761
"QUEENSTOWN, GHIM MOH LINK, block 27, Singapore",1.3084046,103.7852478
"JURONG WEST, JURONG WEST ST 61, block 650A, Singapore",1.338001,103.6967291
"SEMBAWANG, CANBERRA CRES, block 120A, Singapore",1.4459937,103.8322364
"TAMPINES, TAMPINES ST 81, block 896, Singapore",1.3483014,103.9324581
"PASIR RIS, PASIR RIS DR 4, block 232, Singapore",1.3746471,103.9616783
"YISHUN, YISHUN ST 51, block 502B, Singapore",1.4168059,103.8415017
"BEDOK, BEDOK NTH ST 2, block 135, Singapore",1.3256355,103.9295201
"QUEENSTOWN, GHIM MOH RD, block 14, Singapore",1.3088617,103.789157
"WOODLANDS, WOODLANDS DR 50, block 891A, Singapore",1.4377467,103.7911999
"CHOA CHU KANG, CHOA CHU KANG CTRL, block 239, Singapore",1.3794924,103.7475205
"SERANGOON, SERANGOON NTH AVE 3, block 547, Singapore",1.3646741,103.8722429
"JURONG WEST, JURONG WEST AVE 1, block 484, Singapore",1.3481291,103.7262498
"YISHUN, YISHUN RING RD, block 166, Singapore",1.4363075,103.8316116
"PASIR RIS, PASIR RIS DR 6, block 428, Singapore",1.3694733,103.9564782
"WOODLANDS, WOODLANDS DR 50, block 896A, Singapore",1.4364219,103.7930957
"QUEENSTOWN, HOLLAND CL, block 32, Singapore",1.3070518,103.7960363
"YISHUN, YISHUN RING RD, block 402, Singapore",1.42655,103.8472413
"ANG MO KIO, ANG MO KIO AVE 3, block 586, Singapore",1.3701472,103.8534157
"SEMBAWANG, SEMBAWANG CRES, block 362B, Singapore",1.4466546,103.8136576
"YISHUN, YISHUN ST 22, block 271, Singapore",1.4378504,103.840383
"BUKIT BATOK, BT BATOK ST 31, block 368, Singapore",1.3603911,103.7506965
"HOUGANG, HOUGANG ST 31, block 372, Singapore",1.3633777,103.890291
"SENGKANG, FERNVALE LINK, block 467B, Singapore",1.398133,103.8780284
"CLEMENTI, CLEMENTI AVE 5, block 326, Singapore",1.3144608,103.7665397
"YISHUN, YISHUN AVE 1, block 431B, Singapore",1.4204045,103.8473964
"WOODLANDS, MARSILING RD, block 141, Singapore",1.4373448,103.7771304
"SENGKANG, ANCHORVALE RD, block 309D, Singapore",1.3909243,103.8856331
"BEDOK, BEDOK RESERVOIR RD, block 124, Singapore",1.3326976,103.9100725
"WOODLANDS, WOODLANDS DR 62, block 683C, Singapore",1.4381922,103.7889597
"WOODLANDS, WOODLANDS ST 82, block 843, Singapore",1.4431391,103.792743
"PASIR RIS, PASIR RIS ST 21, block 221, Singapore",1.3702694,103.9613611
"PASIR RIS, ELIAS RD, block 606, Singapore",1.3768323,103.9426569
"WOODLANDS, WOODLANDS DR 75, block 689E, Singapore",1.4439847,103.8085492
"BUKIT BATOK, BT BATOK WEST AVE 6, block 191, Singapore",1.3456137,103.745322
"WOODLANDS, WOODLANDS ST 13, block 184A, Singapore",1.4361735,103.7770811
"WOODLANDS, MARSILING LANE, block 12A, Singapore",1.441353,103.77841
"WOODLANDS, WOODLANDS DR 16, block 576, Singapore",1.4303566,103.7967618
"SENGKANG, ANCHORVALE CRES, block 335A, Singapore",1.3978464,103.8891686
"CHOA CHU KANG, CHOA CHU KANG NTH 5, block 753, Singapore",1.3923058,103.7468885
"YISHUN, YISHUN AVE 6, block 287, Singapore",1.4395969,103.8376957
"BUKIT PANJANG, BT PANJANG RING RD, block 435, Singapore",1.3859406,103.770426
"CLEMENTI, CLEMENTI AVE 4, block 311B, Singapore",1.3194959,103.7656663
"TAMPINES, SIMEI ST 4, block 231, Singapore",1.3436337,103.9568179
"ANG MO KIO, ANG MO KIO AVE 8, block 506, Singapore",1.3744195,103.8488719
"YISHUN, YISHUN ST 51, block 502A, Singapore",1.416325,103.8414846
"BUKIT PANJANG, SENJA RD, block 635B, Singapore",1.3867068,103.7579446
"YISHUN, YISHUN AVE 11, block 459, Singapore",1.4210114,103.846308
"BEDOK, BEDOK NTH ST 3, block 510, Singapore",1.3256355,103.9295201
"HOUGANG, BUANGKOK CRES, block 986B, Singapore",1.3822191,103.879861
"JURONG WEST, JURONG WEST ST 41, block 457, Singapore",1.3507135,103.720908
"GEYLANG, ALJUNIED CRES, block 108, Singapore",1.3191155,103.885217
"BISHAN, BISHAN ST 13, block 158, Singapore",1.3465069,103.8562804
"HOUGANG, HOUGANG AVE 3, block 1, Singapore",1.3641336,103.8929246
"ANG MO KIO, ANG MO KIO AVE 3, block 325, Singapore",1.3679091,103.8468454
"HOUGANG, HOUGANG AVE 8, block 617, Singapore",1.36946,103.8836614
"TAMPINES, TAMPINES ST 72, block 722, Singapore",1.3599557,103.9357319
"SENGKANG, ANCHORVALE LINK, block 303C, Singapore",1.3878647,103.8900333
"ANG MO KIO, ANG MO KIO AVE 8, block 513, Singapore",1.3727497,103.8502032
"SERANGOON, SERANGOON AVE 2, block 308, Singapore",1.3541719,103.8658331
"CHOA CHU KANG, KEAT HONG CL, block 803C, Singapore",1.37348,103.7440413
"YISHUN, YISHUN RING RD, block 310, Singapore",1.4320911,103.8414025
"KALLANG/WHAMPOA, KENT RD, block 51, Singapore",1.3170528,103.8525746
"PUNGGOL, EDGEDALE PLAINS, block 121B, Singapore",1.3941208,103.9083828
"KALLANG/WHAMPOA, TOWNER RD, block 103, Singapore",1.3206492,103.8616347
"KALLANG/WHAMPOA, JLN RAJAH, block 101, Singapore",1.3288865,103.8499939
"SENGKANG, RIVERVALE DR, block 116B, Singapore",1.3818086,103.9023902
"BUKIT BATOK, BT BATOK ST 22, block 296C, Singapore",1.3436803,103.7480347
"CHOA CHU KANG, CHOA CHU KANG CRES, block 670A, Singapore",1.4030491,103.7477884
"GEYLANG, SIMS DR, block 41, Singapore",1.3169102,103.8755619
"ANG MO KIO, ANG MO KIO AVE 10, block 442, Singapore",1.3656709,103.8552277
"TAMPINES, TAMPINES ST 11, block 113, Singapore",1.3465024,103.9462926
"TAMPINES, TAMPINES ST 11, block 110, Singapore",1.3469845,103.9492863
"JURONG WEST, JURONG WEST ST 52, block 511, Singapore",1.3478915,103.7194908
"ANG MO KIO, ANG MO KIO AVE 3, block 326, Singapore",1.3670836,103.8478975
"QUEENSTOWN, DOVER CRES, block 28A, Singapore",1.3050588,103.7819746
"CHOA CHU KANG, CHOA CHU KANG CRES, block 684A, Singapore",1.4040831,103.7466116
"MARINE PARADE, MARINE TER, block 19, Singapore",1.304803,103.9148736
"WOODLANDS, WOODLANDS DR 75, block 688C, Singapore",1.4434216,103.8072744
"SEMBAWANG, CANBERRA CRES, block 119A, Singapore",1.4460648,103.8310796
"GEYLANG, CIRCUIT RD, block 49, Singapore",1.3251367,103.885596
"BUKIT MERAH, TELOK BLANGAH ST 31, block 92B, Singapore",1.2758998,103.8068102
"GEYLANG, CASSIA CRES, block 30, Singapore",1.309494,103.8830401
"JURONG EAST, JURONG EAST ST 21, block 287A, Singapore",1.3384261,103.7438056
"BUKIT MERAH, HENDERSON RD, block 95B, Singapore",1.2870311,103.8215329
"HOUGANG, UPP SERANGOON CRES, block 475B, Singapore",1.3758799,103.8999671
"WOODLANDS, WOODLANDS AVE 1, block 571A, Singapore",1.4302085,103.7910329
"SEMBAWANG, CANBERRA RD, block 306, Singapore",1.4451212,103.8245911
"BUKIT MERAH, TELOK BLANGAH DR, block 49, Singapore",1.2722469,103.810928
"CLEMENTI, CLEMENTI AVE 2, block 336, Singapore",1.3164146,103.7692668
"BUKIT BATOK, BT BATOK ST 21, block 216, Singapore",1.3471116,103.7536741
"KALLANG/WHAMPOA, BOON KENG RD, block 9, Singapore",1.3160906,103.8612552
"PUNGGOL, PUNGGOL CTRL, block 191, Singapore",1.3996142,103.9097366
"BUKIT BATOK, BT BATOK ST 21, block 212, Singapore",1.3471745,103.7521361
"WOODLANDS, WOODLANDS DR 62, block 694C, Singapore",1.4381922,103.7889597
"BUKIT PANJANG, FAJAR RD, block 453, Singapore",1.3854174,103.7714891
"WOODLANDS, WOODLANDS DR 16, block 542, Singapore",1.4276622,103.7937785
"HOUGANG, UPP SERANGOON CRES, block 470A, Singapore",1.3791845,103.9019578
"WOODLANDS, WOODLANDS CRES, block 780C, Singapore",1.4478251,103.8012423
